"org_list","pval","betaestimate","stderror","padj"
"s__Adlercreutzia_equolifaciens",0.481701260082517,11.7759623169206,16.6664100712699,0.84927378036047
"s__Akkermansia_muciniphila",0.944068067786827,-0.00542281467384192,0.0770741914424538,0.962579206370883
"s__Alistipes_finegoldii",0.146688125196113,1.24600124593844,0.850946676870857,0.84927378036047
"s__Alistipes_indistinctus",0.661190396827314,0.345619951932712,0.785931879870565,0.868018821528794
"s__Alistipes_onderdonkii",0.925307710233729,0.00402957885669736,0.0428591432860232,0.962579206370883
"s__Alistipes_putredinis",0.994582154702217,0.000427445679231951,0.0627707378692769,0.994582154702217
"s__Alistipes_senegalensis",0.553461502979055,0.91795106597653,1.54312992155123,0.863399944647326
"s__Alistipes_shahii",0.221777767111287,0.127816619034126,0.103871183475785,0.84927378036047
"s__Alistipes_sp_AP11",0.658366198262913,-0.265146203590826,0.59761290846419,0.868018821528794
"s__Alistipes_sp_HGB5",0.915071265625864,-0.353859251441978,3.308609563093,0.962579206370883
"s__Anaerostipes_hadrus",0.476320580550116,7.11473126783121,9.94657535439396,0.84927378036047
"s__Bacteroidales_bacterium_ph8",0.808494866634907,-0.0197812836485554,0.0813714830060451,0.948309768383801
"s__Bacteroides_barnesiae",0.23892123708238,2.54216651458266,2.14396954385511,0.84927378036047
"s__Bacteroides_caccae",0.370748021044345,0.0496146188630025,0.0551472040473713,0.84927378036047
"s__Bacteroides_cellulosilyticus",0.63703540960954,0.0757804411325941,0.160046194553259,0.868018821528794
"s__Bacteroides_clarus",0.372886828772961,-0.234919344616429,0.26229124888587,0.84927378036047
"s__Bacteroides_coprocola",0.845635020548203,-0.0240360385672968,0.123093954833642,0.954535021358769
"s__Bacteroides_coprophilus",0.268113622518273,0.64439795506924,0.578212031423015,0.84927378036047
"s__Bacteroides_dorei",0.0150875662806008,-0.11575267615474,0.0466960492129528,0.84927378036047
"s__Bacteroides_eggerthii",0.775566668593088,0.0159867894699921,0.0559020574295398,0.916578790155468
"s__Bacteroides_faecis",0.918820888446376,0.0920711852205325,0.900785751162611,0.962579206370883
"s__Bacteroides_finegoldii",0.341741989475081,-0.187230462393023,0.195868490236744,0.84927378036047
"s__Bacteroides_fragilis",0.402239811338548,-0.0332490306840001,0.0395024326165347,0.84927378036047
"s__Bacteroides_intestinalis",0.287655124081856,0.67382701863778,0.629889163606973,0.84927378036047
"s__Bacteroides_massiliensis",0.874762694139118,-0.0189838430240141,0.120096626496582,0.954535021358769
"s__Bacteroides_nordii",0.874990436245538,0.668132751638928,4.23454342699897,0.954535021358769
"s__Bacteroides_ovatus",0.5972096714045,-0.0185450329076598,0.0349679774636662,0.868018821528794
"s__Bacteroides_plebeius",0.627198485551703,-0.0448592057913519,0.0920408665363998,0.868018821528794
"s__Bacteroides_salyersiae",0.041011368986619,-0.52994370967993,0.255530493791619,0.84927378036047
"s__Bacteroides_sp_2_1_22",0.647593257648012,0.567238788492142,1.23667063228333,0.868018821528794
"s__Bacteroides_sp_3_2_5",0.664965359495297,0.07440095424723,0.171220633644036,0.868018821528794
"s__Bacteroides_sp_4_3_47FAA",0.329581745141994,0.174088509068944,0.177570832034025,0.84927378036047
"s__Bacteroides_stercoris",0.327577032465654,0.0673302466288314,0.0683914620232012,0.84927378036047
"s__Bacteroides_thetaiotaomicron",0.745903084131947,-0.0174573793737592,0.0537041958059766,0.895083700958336
"s__Bacteroides_uniformis",0.690221938150735,-0.0253049978949363,0.0632832159670201,0.868018821528794
"s__Bacteroides_vulgatus",0.958152492337097,-0.00332046522753167,0.0631005241849241,0.964334121319917
"s__Bacteroides_xylanisolvens",0.00281810247705225,-0.474020870022071,0.154236814099995,0.439623986420151
"s__Barnesiella_intestinihominis",0.851632131435025,-0.0364437087861598,0.194276116516316,0.954535021358769
"s__Bifidobacterium_adolescentis",0.893978898409776,-0.0129866145178078,0.0971636538262679,0.955210329807706
"s__Bifidobacterium_animalis",0.208655821562916,-36.1251777909534,28.5223396806851,0.84927378036047
"s__Bifidobacterium_bifidum",0.0970652997097338,-0.874381193863134,0.521354684919503,0.84927378036047
"s__Bifidobacterium_breve",0.227122706384164,0.209571887641972,0.172302652668094,0.84927378036047
"s__Bifidobacterium_catenulatum",0.641448460745436,6.95799438011945,14.8901446411028,0.868018821528794
"s__Bifidobacterium_dentium",0.133553236113583,13.890179427158,9.17314881687278,0.84927378036047
"s__Bifidobacterium_longum",0.185009772532893,-0.376025111382628,0.281466126454331,0.84927378036047
"s__Bifidobacterium_pseudocatenulatum",0.426000528946293,-0.939181242700291,1.17432138449186,0.84927378036047
"s__Bilophila_wadsworthia",0.404649093063417,7.21383725309778,8.61480155392422,0.84927378036047
"s__Burkholderiales_bacterium_1_1_47",0.65729974229977,-10.511889079611,23.613916716483,0.868018821528794
"s__Butyrivibrio_crossotus",0.657299742299771,-14.352754366235,32.2420398169722,0.868018821528794
"s__Catenibacterium_mitsuokai",0.261514767479084,-3.65193248452895,3.23157971995287,0.84927378036047
"s__Citrobacter_freundii",0.525458253835481,20.6604392811629,32.408832024842,0.858116509555489
"s__Clostridiales_bacterium_1_7_47FAA",0.607874536821075,1.81115844891152,3.51710991368822,0.868018821528794
"s__Clostridium_asparagiforme",0.553373417075423,0.677530128125773,1.1387147545458,0.863399944647326
"s__Clostridium_bartlettii",0.489965642515656,4.22131011604809,6.08898086389196,0.84927378036047
"s__Clostridium_bolteae",0.694376600617857,0.221416857618746,0.561666372647853,0.868018821528794
"s__Clostridium_clostridioforme",0.434535053201077,-1.17179120154104,1.49264027630154,0.84927378036047
"s__Clostridium_hathewayi",0.307555201137195,-0.842443006775432,0.820841161747805,0.84927378036047
"s__Clostridium_leptum",0.503375045833,-2.33722471628699,3.47826506556935,0.853548990760305
"s__Clostridium_nexile",0.224516409381929,0.220695834784079,0.18042370722023,0.84927378036047
"s__Clostridium_sp_ATCC_BAA_442",0.329581745141994,0.948079728734202,0.967044333748953,0.84927378036047
"s__Clostridium_symbiosum",0.310748094353269,-7.64891562511533,7.50242386261923,0.84927378036047
"s__Collinsella_aerofaciens",0.199254951536327,-0.823351304231124,0.636575191378832,0.84927378036047
"s__Collinsella_intestinalis",0.664965359495296,3.90487056202971,8.98636877299947,0.868018821528794
"s__Collinsella_tanakaei",0.664965359495296,9.174385116754,21.1132242708234,0.868018821528794
"s__Coprobacter_fastidiosus",0.335568666377446,1.77222012458517,1.83031609898047,0.84927378036047
"s__Coprococcus_catus",0.201077813978986,-8.30885514211618,6.45032783144993,0.84927378036047
"s__Coprococcus_comes",0.210741453363051,-6.08687413930161,4.82808598312331,0.84927378036047
"s__Coriobacteriaceae_bacterium_phI",0.290776535948873,-1.23107418111247,1.15832135204607,0.84927378036047
"s__Desulfovibrio_desulfuricans",0.273806405033223,-7.51573035797112,6.82494837472195,0.84927378036047
"s__Desulfovibrio_piger",0.400090916302028,2.68891944904779,3.18004169637775,0.84927378036047
"s__Dialister_invisus",0.942949117764043,0.18128917947522,2.52603228288908,0.962579206370883
"s__Dialister_succinatiphilus",0.475327278135024,-1.65203080113867,2.30437232594786,0.84927378036047
"s__Dorea_formicigenerans",0.539073191900243,7.97311208514474,12.9302159173338,0.858116509555489
"s__Dorea_longicatena",0.333172162324622,-2.01925001603798,2.0750749458843,0.84927378036047
"s__Enterobacter_aerogenes",0.216939350333176,-3.51719658747861,2.82817446160798,0.84927378036047
"s__Enterobacter_cloacae",0.273394019721353,0.543512639985589,0.493130593417154,0.84927378036047
"s__Enterobacter_hormaechei",0.481701260082517,2.8919495354806,4.09294931204758,0.84927378036047
"s__Escherichia_coli",0.381940937809872,0.0360058004103455,0.0409748304795578,0.84927378036047
"s__Eubacterium_biforme",0.353578847357444,1.64821612041793,1.76733662614758,0.84927378036047
"s__Eubacterium_eligens",0.424572832325886,0.570073539586366,0.710598372967548,0.84927378036047
"s__Eubacterium_hallii",0.257375982321999,-2.52626180052255,2.21600191901786,0.84927378036047
"s__Eubacterium_rectale",0.680229486346784,-0.0868435754911634,0.210009056575498,0.868018821528794
"s__Eubacterium_siraeum",0.859106850186822,0.0456477856929674,0.256401800782712,0.954535021358769
"s__Eubacterium_ventriosum",0.718692344471154,-3.02615171395615,8.37421157465554,0.879137259188469
"s__Faecalibacterium_prausnitzii",0.538009092034568,-0.0791508513078303,0.128024538865933,0.858116509555489
"s__Flavonifractor_plautii",0.359523271577193,-1.61720166450543,1.75575348096703,0.84927378036047
"s__Fusobacterium_mortiferum",0.18386252266858,-4.07026519637892,3.03868270178645,0.84927378036047
"s__Fusobacterium_ulcerans",0.466560313926399,1.50915392656739,2.06375911026083,0.84927378036047
"s__Fusobacterium_varium",0.58459046342043,-1.68528940414396,3.0713374704945,0.868018821528794
"s__Haemophilus_parainfluenzae",0.2042910943882,1.0693470941295,0.836139513168665,0.84927378036047
"s__Klebsiella_oxytoca",0.481701260082517,1.38009080997529,1.95322970264515,0.84927378036047
"s__Klebsiella_phage_KP36",0.72015703457487,0.0119681496618255,0.0333003831049196,0.879137259188469
"s__Klebsiella_pneumoniae",0.561249684119148,0.115174161877633,0.197486236333118,0.866880700223635
"s__Lachnospiraceae_bacterium_1_1_57FAA",0.116811819092856,15.8823393359368,10.0275839058987,0.84927378036047
"s__Lachnospiraceae_bacterium_1_4_56FAA",0.389121029414731,-10.0151983699087,11.5716531411129,0.84927378036047
"s__Lachnospiraceae_bacterium_2_1_46FAA",0.324658607654091,-11.1392456630143,11.2463895966607,0.84927378036047
"s__Lachnospiraceae_bacterium_2_1_58FAA",0.481701260082517,14.9159115486445,21.1103510495529,0.84927378036047
"s__Lachnospiraceae_bacterium_3_1_46FAA",0.954535079008399,0.145977392166195,2.55314925102781,0.964334121319917
"s__Lachnospiraceae_bacterium_3_1_57FAA_CT1",0.640195291564159,-2.88472660621639,6.1501731917563,0.868018821528794
"s__Lachnospiraceae_bacterium_5_1_63FAA",0.186985478673061,13.0214559514288,9.79124831398849,0.84927378036047
"s__Lachnospiraceae_bacterium_7_1_58FAA",0.742914485356703,-1.86456207274914,5.66683809625307,0.895083700958336
"s__Lachnospiraceae_bacterium_8_1_57FAA",0.934855809707852,-0.223078751855526,2.72142996692299,0.962579206370883
"s__Lactobacillus_crispatus",0.131152168134109,-1.4855776843417,0.974936198955485,0.84927378036047
"s__Lactobacillus_delbrueckii",0.52828427171926,1.04380139934127,1.64861099719442,0.858116509555489
"s__Lactobacillus_fermentum",0.313175043587032,11.239296362072,11.0797977121452,0.84927378036047
"s__Lactobacillus_gasseri",0.53542917617612,-2.30472105816028,3.70423899660476,0.858116509555489
"s__Lactobacillus_mucosae",0.520520956034362,0.625173353910658,0.969064730129462,0.858116509555489
"s__Lactobacillus_reuteri",0.324766146915883,3.27417298367917,3.30640483790635,0.84927378036047
"s__Lactobacillus_ruminis",0.872954276408865,0.687967057223785,4.28977490696485,0.954535021358769
"s__Lactobacillus_salivarius",0.161298468841022,-2.30135590619877,1.62915594615439,0.84927378036047
"s__Lactobacillus_vaginalis",0.187247342246808,-4.04870180483374,3.04617470807657,0.84927378036047
"s__Megamonas_hypermegale",0.342826156355267,0.88288138569605,0.925701382937254,0.84927378036047
"s__Megamonas_rupellensis",0.671665336355126,0.717427576778357,1.68692389497546,0.868018821528794
"s__Megasphaera_micronuciformis",0.146743320863951,12.1870489132187,8.3241994883002,0.84927378036047
"s__Methanobrevibacter_smithii",0.173217232751594,3.16312654812748,2.30367824938353,0.84927378036047
"s__Mitsuokella_multacida",0.45271671644791,-0.184840761124645,0.245067810506396,0.84927378036047
