"org_list","pval","betaestimate","stderror","padj"
"s__Adlercreutzia_equolifaciens",0.850844209111582,-2.24814252127395,11.9381010264238,0.992454355622066
"s__Akkermansia_muciniphila",0.678228171732542,-0.0340696371367767,0.0819829423210017,0.992454355622066
"s__Alistipes_finegoldii",0.785764807510807,0.166984361327645,0.613401253713296,0.992454355622066
"s__Alistipes_indistinctus",0.631136591606413,-0.189482746582217,0.393965096372204,0.992454355622066
"s__Alistipes_onderdonkii",0.987130128697697,0.000918978158930385,0.0568903553803724,0.995137870724352
"s__Alistipes_putredinis",0.740577177375226,-0.0186123732983223,0.0561275450861967,0.992454355622066
"s__Alistipes_senegalensis",0.960192104062913,-0.0715335403887471,1.43115056350296,0.995137870724352
"s__Alistipes_shahii",0.50344821107801,0.0647122602521363,0.0965214060338409,0.992454355622066
"s__Alistipes_sp_AP11",0.829843863681441,-0.0906151000417694,0.421035457644258,0.992454355622066
"s__Alistipes_sp_HGB5",0.88929085214416,0.125205707886299,0.898161864064376,0.992454355622066
"s__Anaerostipes_hadrus",0.830492678006704,-1.70748090137482,7.96450891611723,0.992454355622066
"s__Bacteroidales_bacterium_ph8",0.235592610954503,-0.118043914183772,0.0991864715521997,0.992454355622066
"s__Bacteroides_barnesiae",0.803868978834861,-0.805476754946144,3.23854279559241,0.992454355622066
"s__Bacteroides_caccae",0.919051220388532,0.00764192197594527,0.0750871317053733,0.994184138372741
"s__Bacteroides_cellulosilyticus",0.281489421339486,-0.188057826267498,0.174083261544741,0.992454355622066
"s__Bacteroides_clarus",0.468792081250761,0.136928188560261,0.188603947651027,0.992454355622066
"s__Bacteroides_coprocola",0.14029314302729,-0.255647349908601,0.172578069914611,0.992454355622066
"s__Bacteroides_coprophilus",0.16318157903486,-0.529644856239368,0.378243561478229,0.992454355622066
"s__Bacteroides_dorei",0.967497510481038,0.00237599917471575,0.0582284362396051,0.995137870724352
"s__Bacteroides_eggerthii",0.385765669171224,0.0563895239321594,0.0648547858192569,0.992454355622066
"s__Bacteroides_faecis",0.758507139599353,0.182786843993797,0.593622752227339,0.992454355622066
"s__Bacteroides_finegoldii",0.799698954517199,-0.0572493032816346,0.225285826557955,0.992454355622066
"s__Bacteroides_fragilis",0.345330405675891,-0.0555715194421088,0.0587305159462061,0.992454355622066
"s__Bacteroides_intestinalis",0.458706092995281,-0.48422213063632,0.652060024927414,0.992454355622066
"s__Bacteroides_massiliensis",0.853670869244652,0.0217070626888823,0.117522050059759,0.992454355622066
"s__Bacteroides_nordii",0.737638214290809,1.64382604032194,4.89949372084054,0.992454355622066
"s__Bacteroides_ovatus",0.856598493675733,-0.00753998403937048,0.0416643692591679,0.992454355622066
"s__Bacteroides_plebeius",0.262890937835967,-0.109772009788675,0.0977350280422594,0.992454355622066
"s__Bacteroides_salyersiae",0.408470015934327,-0.293623653869545,0.354378805633254,0.992454355622066
"s__Bacteroides_sp_2_1_22",0.742625134828194,-1.55661549899738,4.73288868351588,0.992454355622066
"s__Bacteroides_sp_3_2_5",0.802437182795811,0.0515800538435273,0.205850859671424,0.992454355622066
"s__Bacteroides_sp_4_3_47FAA",0.0696918528696673,-0.479257033904966,0.262611416927641,0.992454355622066
"s__Bacteroides_stercoris",0.805291040517455,0.0103485687704388,0.0419182476096388,0.992454355622066
"s__Bacteroides_thetaiotaomicron",0.281130240420827,-0.0825438322946521,0.0763527955604402,0.992454355622066
"s__Bacteroides_uniformis",0.499560436155136,-0.0401780664230692,0.0593847201364465,0.992454355622066
"s__Bacteroides_vulgatus",0.706185463314852,0.0342972159279468,0.0908312112368408,0.992454355622066
"s__Bacteroides_xylanisolvens",0.453983218278227,-0.158631946568267,0.211383862720523,0.992454355622066
"s__Barnesiella_intestinihominis",0.995137870724352,-0.00128614394626685,0.21075943217941,0.995137870724352
"s__Bifidobacterium_adolescentis",0.984137619917099,0.00185605799816391,0.0932225527651841,0.995137870724352
"s__Bifidobacterium_animalis",0.739242944379587,-14.2056770306636,42.6112177443318,0.992454355622066
"s__Bifidobacterium_bifidum",0.461607242657654,0.333528664844538,0.452052541586686,0.992454355622066
"s__Bifidobacterium_breve",0.434165669111106,0.19860742460683,0.253368674450904,0.992454355622066
"s__Bifidobacterium_catenulatum",0.547860957627469,0.728878576725604,1.21050882150383,0.992454355622066
"s__Bifidobacterium_dentium",0.514746160917142,-0.791442624291738,1.2124217837492,0.992454355622066
"s__Bifidobacterium_longum",0.47348821536998,-0.127711307862348,0.177784059293172,0.992454355622066
"s__Bifidobacterium_pseudocatenulatum",0.279095584155566,-1.58813666146832,1.46279927913369,0.992454355622066
"s__Bilophila_wadsworthia",0.856762958543346,-2.35943964328327,13.0529035455951,0.992454355622066
"s__Blautia_producta",0.384792467014526,-0.814545718622355,0.934905574670907,0.992454355622066
"s__Burkholderiales_bacterium_1_1_47",0.53346852670279,4.40041606141103,7.05259648303768,0.992454355622066
"s__Butyrivibrio_crossotus",0.474339011180224,-34.124580150454,47.5956956758596,0.992454355622066
"s__Catenibacterium_mitsuokai",0.364083425599265,-2.02200678904418,2.22209407501872,0.992454355622066
"s__Citrobacter_freundii",0.857560235694465,-0.431508773041707,2.40070365809579,0.992454355622066
"s__Clostridiales_bacterium_1_7_47FAA",0.323917245456666,-0.338314066905652,0.34200889992669,0.992454355622066
"s__Clostridium_asparagiforme",0.375062608143065,-0.772425108024795,0.868601505236467,0.992454355622066
"s__Clostridium_bartlettii",0.648822815154202,3.42405152276194,7.5059917361662,0.992454355622066
"s__Clostridium_bolteae",0.965828483377898,0.0357423709819974,0.833128134092489,0.995137870724352
