"org_list","pval","betaestimate","stderror","padj"
"s__Adlercreutzia_equolifaciens",0.490181765787466,-8.56180639194431,12.3824844584668,0.981819816483503
"s__Akkermansia_muciniphila",0.515056453967483,-0.0553923503295896,0.0849209521523364,0.981819816483503
"s__Alistipes_finegoldii",0.912397595765003,0.0699379875179791,0.634816049731198,0.981819816483503
"s__Alistipes_indistinctus",0.682647262805131,-0.164889442776818,0.402640138582841,0.981819816483503
"s__Alistipes_onderdonkii",0.378862551009774,0.051481719852884,0.0583573818777859,0.981819816483503
"s__Alistipes_putredinis",0.298944506572346,-0.060109981814267,0.0577023962166524,0.981819816483503
"s__Alistipes_senegalensis",0.20674283577468,-1.8630265314155,1.47023333139286,0.981819816483503
"s__Alistipes_shahii",0.320178121790219,-0.0997212710341328,0.100035380352486,0.981819816483503
"s__Alistipes_sp_AP11",0.189845776538103,-0.548645723622417,0.416893551084772,0.981819816483503
"s__Alistipes_sp_HGB5",0.965057192307485,-0.0409822776998398,0.934182524310666,0.981819816483503
"s__Anaerostipes_hadrus",0.6298338069167,-3.9847237075639,8.25351077572541,0.981819816483503
"s__Bacteroidales_bacterium_ph8",0.300437207585354,-0.106638977661707,0.102685390409485,0.981819816483503
"s__Bacteroides_barnesiae",0.474680908020875,-2.40070758050847,3.35109339545674,0.981819816483503
"s__Bacteroides_caccae",0.772436580971679,0.0225505014330961,0.0778604131158015,0.981819816483503
"s__Bacteroides_cellulosilyticus",0.521930207898455,-0.115346470672768,0.17976927296738,0.981819816483503
"s__Bacteroides_clarus",0.975975650909196,0.00589877685204511,0.195603965631927,0.981819816483503
"s__Bacteroides_coprocola",0.905125896033337,0.0214658075176916,0.179844486550278,0.981819816483503
"s__Bacteroides_coprophilus",0.905716952319214,0.0467721000650978,0.394333576686936,0.981819816483503
"s__Bacteroides_dorei",0.669532893743061,-0.0257698597788072,0.0602811264174041,0.981819816483503
"s__Bacteroides_eggerthii",0.339001135911007,-0.0645113456500208,0.0672901784934129,0.981819816483503
"s__Bacteroides_faecis",0.900297119793531,-0.077486878635518,0.617603088178625,0.981819816483503
"s__Bacteroides_finegoldii",0.840806545923162,-0.0470252161804794,0.233777178595586,0.981819816483503
"s__Bacteroides_fragilis",0.288358637977011,0.0647036878715475,0.0607607343036758,0.981819816483503
"s__Bacteroides_intestinalis",0.373261918554049,-0.602649214572449,0.675150386741734,0.981819816483503
"s__Bacteroides_massiliensis",0.957720259181558,-0.00645684003913772,0.121623112705825,0.981819816483503
"s__Bacteroides_nordii",0.804895761698304,-1.2547825327097,5.07223711422592,0.981819816483503
"s__Bacteroides_ovatus",0.798338987393745,0.0110314804579526,0.0431122959471584,0.981819816483503
"s__Bacteroides_plebeius",0.806064257422298,-0.024993828833582,0.10165448754488,0.981819816483503
"s__Bacteroides_salyersiae",0.962104392367725,-0.0175039566675422,0.367888415612936,0.981819816483503
"s__Bacteroides_sp_2_1_22",0.240294910181816,5.75790708984191,4.88718401342198,0.981819816483503
"s__Bacteroides_sp_3_2_5",0.633897483470796,-0.101711540736405,0.213202513062738,0.981819816483503
"s__Bacteroides_sp_4_3_47FAA",0.688497281525724,-0.109394351270139,0.272433032993078,0.981819816483503
"s__Bacteroides_stercoris",0.942373482394042,-0.00314436078291921,0.0434372407603969,0.981819816483503
"s__Bacteroides_thetaiotaomicron",0.435220595688257,-0.061953261628872,0.07921942568029,0.981819816483503
"s__Bacteroides_uniformis",0.703621921366201,0.0234734885141667,0.0616029729908318,0.981819816483503
"s__Bacteroides_vulgatus",0.506738908022185,0.0627197673413614,0.0942782309144984,0.981819816483503
