"org_list","pval","betaestimate","stderror","padj"
"s__Adlercreutzia_equolifaciens",0.988832761635314,0.266064930192136,18.9828343231079,0.999585227793486
"s__Akkermansia_muciniphila",0.999585227793486,6.77512630810005e-05,0.130149120447186,0.999585227793486
"s__Alistipes_finegoldii",0.0954983110871302,-1.60164414715569,0.955676618433315,0.999585227793486
"s__Alistipes_indistinctus",0.940545880552124,0.0460214054564583,0.616177104516777,0.999585227793486
"s__Alistipes_onderdonkii",0.922871395052623,0.00868796651259757,0.0896091608833739,0.999585227793486
"s__Alistipes_putredinis",0.668679110327796,-0.0380094158480956,0.0886683291657028,0.999585227793486
"s__Alistipes_senegalensis",0.300688455574888,-2.34010213417047,2.25451913669923,0.999585227793486
"s__Alistipes_shahii",0.369561799921748,-0.137729071065723,0.153106766774603,0.999585227793486
"s__Alistipes_sp_AP11",0.835966569667106,0.133418888450015,0.643425213934176,0.999585227793486
"s__Alistipes_sp_HGB5",0.84859729096456,-0.273021595915208,1.42804881708872,0.999585227793486
"s__Anaerostipes_hadrus",0.922248093629095,1.23494734790481,12.6350225047435,0.999585227793486
"s__Bacteroidales_bacterium_ph8",0.340320128286564,-0.150243565532997,0.157145020899723,0.999585227793486
"s__Bacteroides_barnesiae",0.727745556792584,-1.7903877756544,5.13488121923901,0.999585227793486
"s__Bacteroides_caccae",0.322643385797003,-0.117476524081957,0.118450125389235,0.999585227793486
"s__Bacteroides_cellulosilyticus",0.985726620622096,0.00493542307430493,0.275491196896221,0.999585227793486
"s__Bacteroides_clarus",0.749201868643196,-0.0957032977433122,0.298900416521373,0.999585227793486
"s__Bacteroides_coprocola",0.975173832896923,-0.00856981613465769,0.274994909582721,0.999585227793486
"s__Bacteroides_coprophilus",0.520046644714142,-0.387739701569169,0.601570356136212,0.999585227793486
"s__Bacteroides_dorei",0.751203713030779,-0.0292802126185395,0.0922094171894408,0.999585227793486
"s__Bacteroides_eggerthii",0.735647134900119,-0.0349463731769047,0.103346061897781,0.999585227793486
"s__Bacteroides_faecis",0.73732669829731,-0.3170308803803,0.943776758798347,0.999585227793486
"s__Bacteroides_finegoldii",0.396541964675156,-0.302615168335474,0.356079340021268,0.999585227793486
"s__Bacteroides_fragilis",0.87804553624891,0.0143642798533043,0.0934767707561417,0.999585227793486
"s__Bacteroides_intestinalis",0.227842543833052,-1.24451925056665,1.0284576193308,0.999585227793486
"s__Bacteroides_massiliensis",0.308636377938611,-0.188763740195724,0.184882775463879,0.999585227793486
"s__Bacteroides_nordii",0.397504090984855,-6.55327923787986,7.72683464472124,0.999585227793486
"s__Bacteroides_ovatus",0.900959114292373,0.00821727690465806,0.0659352434026962,0.999585227793486
"s__Bacteroides_plebeius",0.807611075808537,0.0379037310006824,0.155426207963241,0.999585227793486
"s__Bacteroides_salyersiae",0.743004221564781,-0.184603109103578,0.562154079536087,0.999585227793486
"s__Bacteroides_sp_2_1_22",0.844650119148408,-1.47736643566064,7.52862002099069,0.999585227793486
"s__Bacteroides_sp_3_2_5",0.836840093400338,0.06729814474697,0.326314439733132,0.999585227793486
"s__Bacteroides_sp_4_3_47FAA",0.0069715064727729,1.092585645525,0.40025173930647,0.130134787491761
"s__Bacteroides_stercoris",0.799069826387137,-0.0169251899478625,0.0663915201713028,0.999585227793486
"s__Bacteroides_thetaiotaomicron",0.990270550501331,0.00148413567005747,0.121536853706623,0.999585227793486
"s__Bacteroides_uniformis",0.847873927430626,-0.0181054455240204,0.094245276121642,0.999585227793486
"s__Bacteroides_vulgatus",0.311647333531285,-0.145780764483238,0.143677438545798,0.999585227793486
"s__Bacteroides_xylanisolvens",0.331781777931279,-0.327152507706196,0.336171800376079,0.999585227793486
"s__Barnesiella_intestinihominis",0.735232349025134,0.113064629001903,0.333818915198691,0.999585227793486
"s__Bifidobacterium_adolescentis",0.312682027414052,0.148709102486398,0.146878157685866,0.999585227793486
"s__Bifidobacterium_animalis",0.602943225284388,-35.1811400245567,67.5136039213408,0.999585227793486
"s__Bifidobacterium_bifidum",0.416455794807423,0.582490259811943,0.715173686765387,0.999585227793486
"s__Bifidobacterium_breve",0.471627284168925,-0.289635819404822,0.401511818709342,0.999585227793486
"s__Bifidobacterium_catenulatum",0.948569178146744,-0.124512501144713,1.92761098037769,0.999585227793486
"s__Bifidobacterium_dentium",0.611628872314998,-0.968238592751864,1.90357231762321,0.999585227793486
"s__Bifidobacterium_longum",0.111063501079351,0.445376393187126,0.278126174814139,0.999585227793486
"s__Bifidobacterium_pseudocatenulatum",0.491280660349573,1.60537645754869,2.32766947493676,0.999585227793486
"s__Bilophila_wadsworthia",0.463436874426682,-14.53119423942,19.7763341150569,0.999585227793486
"s__Blautia_producta",0.526180515890062,-0.946179045844116,1.48983392540767,0.999585227793486
"s__Burkholderiales_bacterium_1_1_47",0.895215985549549,1.49635019907232,11.345065974213,0.999585227793486
"s__Butyrivibrio_crossotus",0.800580997871394,-19.113409518352,75.5557694914141,0.999585227793486
"s__Catenibacterium_mitsuokai",0.750776488152442,1.12617895261518,3.54027991370314,0.999585227793486
"s__Citrobacter_freundii",0.921863502063792,-0.374168012809948,3.80929345165926,0.999585227793486
"s__Clostridiales_bacterium_1_7_47FAA",0.502145962857291,-0.366998015405161,0.545739012930247,0.999585227793486
"s__Clostridium_asparagiforme",0.950075547417812,0.0865624081833562,1.38058598441873,0.999585227793486
"s__Clostridium_bartlettii",0.601727514817823,-6.33549084893819,12.1173015525741,0.999585227793486
"s__Clostridium_bolteae",0.868594629870691,-0.218573821454452,1.31924143327578,0.999585227793486
