"org_list","pval","betaestimate","stderror","padj"
"s__Adlercreutzia_equolifaciens",0.361529323600882,-0.14955502421312,0.163688868955723,0.926066297788808
"s__Akkermansia_muciniphila",0.441508679036657,-0.00204833012434584,0.00265834986257751,0.926108341471383
"s__Alistipes_finegoldii",0.226873459444143,-0.022006674697933,0.0181785363827243,0.839668644548931
"s__Alistipes_indistinctus",0.454834274213756,0.0087725301640418,0.011724608597541,0.926108341471383
"s__Alistipes_onderdonkii",0.767859574345105,-0.000558751811939566,0.00189147206913768,0.990052625267929
"s__Alistipes_putredinis",0.966614418544857,-6.7572516043234e-05,0.00161329124122138,0.990052625267929
"s__Alistipes_senegalensis",0.712949023833133,0.0175614469215088,0.0476956956240999,0.990052625267929
"s__Alistipes_shahii",0.30719019626428,-0.00324243647804607,0.00317067772444978,0.926066297788808
"s__Alistipes_sp_AP11",0.963133302423013,-0.000622948307185735,0.0134676384779998,0.990052625267929
"s__Alistipes_sp_HGB5",0.50091880278244,-0.0204599770154239,0.0303674953975774,0.93027777659596
"s__Anaerostipes_hadrus",0.0129583309353952,0.349174158959561,0.13979569811672,0.312851132583114
"s__Bacteroidales_bacterium_ph8",0.593067474552194,0.00177328409050463,0.00331523969488749,0.963734646147315
"s__Bacteroides_barnesiae",0.202841374299701,-0.108423605590693,0.084978514358146,0.839668644548931
"s__Bacteroides_caccae",0.88258367345682,-0.000362389753340322,0.0024518446641733,0.990052625267929
"s__Bacteroides_cellulosilyticus",0.588686154603425,-0.00266992786490371,0.0049329656970627,0.963734646147315
"s__Bacteroides_clarus",0.159618590970102,0.008645473549422,0.0061343174450584,0.839668644548931
"s__Bacteroides_coprocola",0.135134474621121,0.00442028216272868,0.00295152728457379,0.787507800378254
"s__Bacteroides_coprophilus",0.494530450944268,0.00339224290575427,0.00496058513086635,0.93027777659596
"s__Bacteroides_dorei",0.217907834795285,-0.00191996651563017,0.00155546379539927,0.839668644548931
"s__Bacteroides_eggerthii",0.634085143007238,-0.000877061892736828,0.00184100685651308,0.990052625267929
"s__Bacteroides_faecis",0.51015257091447,-0.0131311095371885,0.0199174340975651,0.93712809222332
"s__Bacteroides_finegoldii",0.800039013007905,-0.00165713795960399,0.00653729675507,0.990052625267929
"s__Bacteroides_fragilis",0.954896303471822,9.93945373688966e-05,0.00175609031736057,0.990052625267929
"s__Bacteroides_intestinalis",0.0711054140018459,-0.0203729695159812,0.0112537672678287,0.618050244927015
"s__Bacteroides_massiliensis",0.84474701926803,0.000473376334354754,0.00241554435821681,0.990052625267929
"s__Bacteroides_nordii",0.556087748445967,-0.0656724672582354,0.111454594854979,0.951045454285222
