"org_list","pval","betaestimate","stderror","padj"
"s__Adlercreutzia_equolifaciens",0.268303413443687,-4.56589279094229,4.1135062203422,0.832531800688906
"s__Akkermansia_muciniphila",0.479867421736583,-0.019875160020639,0.0280800591852937,0.84967016496407
"s__Alistipes_finegoldii",0.118628847329955,0.325029517173688,0.207409823737397,0.801160179538471
"s__Alistipes_indistinctus",0.294886483340984,0.13543303968197,0.128967278105652,0.832531800688906
"s__Alistipes_onderdonkii",0.0959785402773579,0.0286148311417034,0.017110817136027,0.801160179538471
"s__Alistipes_putredinis",0.0082249493578503,0.0492876293221475,0.0184699347918063,0.765150124936234
"s__Alistipes_senegalensis",0.200529166459963,0.621107879762874,0.483669494271239,0.801160179538471
"s__Alistipes_shahii",0.207131393310316,0.0384387839760943,0.0303750409258554,0.801160179538471
"s__Alistipes_sp_AP11",0.0596333776036304,-0.258167164424031,0.136311767430936,0.765150124936234
"s__Alistipes_sp_HGB5",0.276725049601007,-0.342413384430817,0.313969274324044,0.832531800688906
"s__Anaerostipes_hadrus",0.988664190824404,0.0395313070083521,2.77898969599386,0.992821656556669
"s__Bacteroidales_bacterium_ph8",0.629669211758226,0.0165535064713342,0.0342783336631436,0.915097605395093
"s__Bacteroides_barnesiae",0.0317158613721735,0.2264554720218,0.104709394807551,0.765150124936234
"s__Bacteroides_caccae",0.449326077229961,-0.0190976382756258,0.0251952646946722,0.845904781783838
"s__Bacteroides_cellulosilyticus",0.0159408136603667,0.140844155667544,0.057952368056974,0.765150124936234
"s__Bacteroides_clarus",0.443105117573291,-0.0504015621922493,0.0655893498610328,0.845904781783838
"s__Bacteroides_coprocola",0.987058500932094,-0.000933976383078876,0.0575102338658464,0.992821656556669
"s__Bacteroides_coprophilus",0.0413958262855652,0.144938180322117,0.0706191119802226,0.765150124936234
"s__Bacteroides_dorei",0.314354045625603,-0.0186254380799924,0.018466790069969,0.832531800688906
"s__Bacteroides_eggerthii",0.848360291717452,-0.00421716854551101,0.022027323961022,0.974394138343693
"s__Bacteroides_faecis",0.580873488050154,0.115503437998983,0.208872762014211,0.890636638090981
"s__Bacteroides_finegoldii",0.422000505498877,-0.0636367087639485,0.0790949281385058,0.845904781783838
