"org_list","pval","betaestimate","stderror","padj"
"s__Adlercreutzia_equolifaciens",0.963063572588849,0.0112728506856271,0.243249499530803,0.998613072932707
"s__Akkermansia_muciniphila",0.978692981294607,-0.000105509836632185,0.00394772940476808,0.998613072932707
"s__Alistipes_finegoldii",0.887233293493821,-0.00384028489174556,0.0270614874482741,0.998613072932707
"s__Alistipes_indistinctus",0.874670337851046,0.00274784235410909,0.0174085011602413,0.998613072932707
"s__Alistipes_onderdonkii",0.631185469023255,0.00134678021067048,0.00280297524944067,0.998613072932707
"s__Alistipes_putredinis",0.817535715717164,0.000552142653940974,0.00239136885076429,0.998613072932707
"s__Alistipes_senegalensis",0.445364713687824,0.0539549439256218,0.0706187452975977,0.998613072932707
"s__Alistipes_shahii",0.537580550615448,0.00290617230350039,0.00470951145329891,0.998613072932707
"s__Alistipes_sp_AP11",0.71709043397083,0.00723783701091701,0.0199585246351399,0.998613072932707
"s__Alistipes_sp_HGB5",0.810221018345747,0.010831653950369,0.0450712454682185,0.998613072932707
"s__Anaerostipes_hadrus",0.00284602210295588,0.61796691581658,0.205632200099697,0.120244433849886
"s__Bacteroidales_bacterium_ph8",0.965819142126592,0.000210937571246036,0.004918882760765,0.998613072932707
"s__Bacteroides_barnesiae",0.740401892959805,-0.0419552027199897,0.126529365616935,0.998613072932707
"s__Bacteroides_caccae",0.357458046548655,0.00334140535696096,0.0036262923024915,0.998613072932707
"s__Bacteroides_cellulosilyticus",0.714612151887658,0.00267759303664781,0.00731650697421475,0.998613072932707
"s__Bacteroides_clarus",0.839490282244233,0.00185363536165889,0.00914487565271866,0.998613072932707
"s__Bacteroides_coprocola",0.628673038992745,0.00213010749024318,0.0044008383071312,0.998613072932707
"s__Bacteroides_coprophilus",0.812676842254136,0.00174611150293943,0.00736278983115972,0.998613072932707
"s__Bacteroides_dorei",0.97605277588499,-6.95729250662397e-05,0.00231605329210489,0.998613072932707
"s__Bacteroides_eggerthii",0.998613072932707,4.75073233922085e-06,0.00273108792230633,0.998613072932707
"s__Bacteroides_faecis",0.970601495920388,-0.00109034809528675,0.0295644752570914,0.998613072932707
"s__Bacteroides_finegoldii",0.349699281365776,-0.00905444104399988,0.0096691044516674,0.998613072932707
"s__Bacteroides_fragilis",0.373485141712956,-0.00231468611517862,0.00259753708964078,0.998613072932707
"s__Bacteroides_intestinalis",0.109416438717634,-0.0268296051809871,0.0167171244463374,0.840517188330917
"s__Bacteroides_massiliensis",0.349708077792872,-0.00334532563364049,0.00357248935034386,0.998613072932707
"s__Bacteroides_nordii",0.796437929654682,0.0426902491133591,0.165365468710617,0.998613072932707
"s__Bacteroides_ovatus",0.895397474807602,-0.000253124988350361,0.00192382977580999,0.998613072932707
"s__Bacteroides_plebeius",0.241019623245066,0.00349530452746534,0.0029761460383948,0.998613072932707
"s__Bacteroides_salyersiae",0.522394382004196,-0.0100561522896503,0.0157052495683854,0.998613072932707
"s__Bacteroides_sp_2_1_22",0.966799171388167,-0.000684736361179786,0.0164390798215621,0.998613072932707
"s__Bacteroides_sp_3_2_5",0.832242265466522,0.00220882787628167,0.0104197229739665,0.998613072932707
"s__Bacteroides_sp_4_3_47FAA",0.84724483855179,-0.00225787388923879,0.0117122907571927,0.998613072932707
"s__Bacteroides_stercoris",0.830201054101448,-0.000357962449736737,0.00166801028864625,0.998613072932707
"s__Bacteroides_thetaiotaomicron",0.398631191965597,-0.0026322730777225,0.0031147289741005,0.998613072932707
"s__Bacteroides_uniformis",0.4079476682979,-0.00188926981968344,0.00228032083821665,0.998613072932707
"s__Bacteroides_vulgatus",0.012383133810717,-0.00648069289939489,0.00257774265831589,0.298964230573024
"s__Bacteroides_xylanisolvens",0.485189431714798,-0.00712105684930246,0.0101915056128428,0.998613072932707
"s__Barnesiella_intestinihominis",0.793691070406949,0.00257572991469101,0.0098415165404195,0.998613072932707
"s__Bifidobacterium_adolescentis",0.785650967162073,0.00125337988897363,0.00460510775278195,0.998613072932707
"s__Bifidobacterium_animalis",0.998606015120951,-0.0037747471554654,2.15902934137349,0.998613072932707
"s__Bifidobacterium_bifidum",0.0379145142783622,0.0396800291583133,0.0190430529828522,0.459262550474384
"s__Bifidobacterium_breve",0.394874518605168,0.00924850348035891,0.0108568020140672,0.998613072932707
"s__Bifidobacterium_catenulatum",0.62672854265974,0.0297032154745406,0.061021341340765,0.998613072932707
