"org_list","pval","betaestimate","stderror","padj"
"s__Adlercreutzia_equolifaciens",0.0261475042632848,9.09386713806266,4.05518473749855,0.627540102318835
"s__Akkermansia_muciniphila",0.893763847454779,-0.00377797218579206,0.0282503088748638,0.994411100913217
"s__Alistipes_finegoldii",0.315976129137255,-0.211525192724446,0.210355182448975,0.944359245013027
"s__Alistipes_indistinctus",0.0169670764227304,0.317358051551065,0.131692895520313,0.570093767803741
"s__Alistipes_onderdonkii",0.362187752371477,0.0177124970937644,0.0193891461912731,0.944359245013027
"s__Alistipes_putredinis",0.0327647032036614,0.0401227281858205,0.018648206047758,0.688058767276889
"s__Alistipes_senegalensis",0.532894728195144,-0.30630701559122,0.490249535869766,0.944359245013027
"s__Alistipes_shahii",0.980386301977833,0.000817924288588329,0.0332235768267119,0.994411100913217
"s__Alistipes_sp_AP11",0.0990053633780591,-0.228285162708848,0.137664967870747,0.775281598839009
"s__Alistipes_sp_HGB5",0.791650998272934,0.081836517325158,0.309330459893571,0.994411100913217
"s__Anaerostipes_hadrus",0.920291126713776,0.274887569158769,2.74318402862169,0.994411100913217
"s__Bacteroidales_bacterium_ph8",0.350604356694635,-0.0319258262845115,0.0341142614543528,0.944359245013027
"s__Bacteroides_barnesiae",0.436139491908723,-0.869117975762357,1.11358297544305,0.944359245013027
"s__Bacteroides_caccae",0.524539205284805,0.0164504963995097,0.0258003352479511,0.944359245013027
"s__Bacteroides_cellulosilyticus",0.283030215567457,0.0640740775464893,0.0595065798079579,0.944359245013027
"s__Bacteroides_clarus",0.347731463981263,0.0610154387059856,0.0648094476633407,0.944359245013027
"s__Bacteroides_coprocola",0.607339356850924,0.0307516425227814,0.0597376228633939,0.944359245013027
"s__Bacteroides_coprophilus",0.994411100913217,0.0009185869895617,0.130956578143912,0.994411100913217
"s__Bacteroides_dorei",0.716454328506698,-0.00727887505716618,0.0200093797632137,0.968594624256078
"s__Bacteroides_eggerthii",0.518310055584694,-0.0144435232543658,0.0223160332077829,0.944359245013027
"s__Bacteroides_faecis",0.945301764137212,0.0140404541513249,0.204362528863305,0.994411100913217
"s__Bacteroides_finegoldii",0.0747015690802539,0.13785387567886,0.0768977313039753,0.724375043888684
"s__Bacteroides_fragilis",0.183574194383618,-0.026911845358075,0.0201592338954665,0.827903152938941
"s__Bacteroides_intestinalis",0.023428620169291,0.506166545841588,0.221435002992785,0.627540102318835
"s__Bacteroides_massiliensis",0.396634083176809,0.0342674027731603,0.0403299763129306,0.944359245013027
"s__Bacteroides_nordii",0.804558609942072,-0.417811469246317,1.68596898572383,0.994411100913217
"s__Bacteroides_ovatus",0.381022485254728,0.0125588485742307,0.0143011686294135,0.944359245013027
"s__Bacteroides_plebeius",0.925661852766092,0.00315512705595517,0.033768126164083,0.994411100913217
"s__Bacteroides_salyersiae",0.0508601704177542,0.23762777961705,0.120881165498435,0.724375043888684
"s__Bacteroides_sp_2_1_22",0.918836686096452,-0.166400713088182,1.63070331231599,0.994411100913217
"s__Bacteroides_sp_3_2_5",0.911857433241648,0.00785959493184721,0.0709018748338137,0.994411100913217
"s__Bacteroides_sp_4_3_47FAA",0.0581710908844683,0.17100747896644,0.0896944254349404,0.724375043888684
"s__Bacteroides_stercoris",0.329056018127967,-0.0140756045992672,0.014382364355528,0.944359245013027
"s__Bacteroides_thetaiotaomicron",0.764018106350672,0.00792733035028757,0.026366122678763,0.994411100913217
"s__Bacteroides_uniformis",0.345542626913025,-0.0192344193304653,0.0203376864558336,0.944359245013027
"s__Bacteroides_vulgatus",0.826669423279933,-0.00684756583770942,0.0312254895072046,0.994411100913217
"s__Bacteroides_xylanisolvens",0.647794245534908,0.0333414675752198,0.072862162476991,0.947533639903957
"s__Barnesiella_intestinihominis",0.435530701358558,-0.0564628786663507,0.0722486599078175,0.944359245013027
"s__Bifidobacterium_adolescentis",0.612709272062023,-0.016259535028074,0.0320641196499872,0.944359245013027
"s__Bifidobacterium_animalis",0.67764331702823,-6.10877938975119,14.6719022274723,0.964780315769006
"s__Bifidobacterium_bifidum",0.179451508444786,0.208797792324029,0.154929995085448,0.827903152938941
"s__Bifidobacterium_breve",0.106328305496389,-0.140884939958497,0.0868024717034142,0.775281598839009
"s__Bifidobacterium_catenulatum",0.10927789166003,0.666950358481764,0.414405305959083,0.775281598839009
"s__Bifidobacterium_dentium",0.845736556698148,-0.0803668349865316,0.412472288687826,0.994411100913217
"s__Bifidobacterium_longum",0.323735007575982,0.0605102776174311,0.0611508796648308,0.944359245013027
"s__Bifidobacterium_pseudocatenulatum",0.443545646679041,0.387605440184171,0.504752383912251,0.944359245013027
"s__Bilophila_wadsworthia",0.520975412203844,2.75900742063142,4.29014588067116,0.944359245013027
"s__Blautia_producta",0.341324271736712,0.307119030738435,0.321901796975567,0.944359245013027
"s__Burkholderiales_bacterium_1_1_47",0.866271977158384,-0.410105031620243,2.43188888398051,0.994411100913217
"s__Butyrivibrio_crossotus",0.979098668202445,-0.430736540627488,16.4181621007485,0.994411100913217
"s__Catenibacterium_mitsuokai",0.167587446078737,-1.05730968702701,0.763077027808194,0.827903152938941
"s__Citrobacter_freundii",0.845544919746777,-0.161314790924274,0.826886692976747,0.994411100913217
"s__Clostridiales_bacterium_1_7_47FAA",0.275695507514592,0.128724481433816,0.11773260752279,0.944359245013027
"s__Clostridium_asparagiforme",0.822945205077749,0.0671551033366245,0.29968567175824,0.994411100913217
"s__Clostridium_bartlettii",0.978279832394165,0.0705245944745284,2.586784235699,0.994411100913217
"s__Clostridium_bolteae",0.531247977975752,0.178981023421744,0.285313028703799,0.944359245013027
"s__Clostridium_clostridioforme",0.566805106564985,0.297463007400925,0.518389720648903,0.944359245013027
"s__Clostridium_hathewayi",0.780223165561762,0.0983889088514679,0.352085187396522,0.994411100913217
"s__Clostridium_leptum",0.774593790791661,0.412078341203024,1.43680425041581,0.994411100913217
"s__Clostridium_nexile",0.0588908524942376,-0.174265920694008,0.0916673585769394,0.724375043888684
"s__Clostridium_perfringens",0.232567322324959,-7.72536990281487,6.44959880088735,0.933696068769239
"s__Clostridium_sp_ATCC_BAA_442",0.143203324774193,0.751036160761096,0.51077512626473,0.827903152938941
"s__Clostridium_sp_L2_50",0.892086233016139,-0.107513865459177,0.791375885776898,0.994411100913217
"s__Clostridium_symbiosum",0.363131637194912,1.57100792719121,1.72311140390998,0.944359245013027
"s__Collinsella_aerofaciens",0.110754514119858,-0.308800847541548,0.192675530541646,0.775281598839009
"s__Collinsella_intestinalis",0.44590621229218,3.51690487604032,4.60367053808777,0.944359245013027
"s__Collinsella_tanakaei",0.0374489335310427,-4.54887252066178,2.16990008609491,0.69904675924613
"s__Coprobacter_fastidiosus",0.53289547725029,-0.238675352401125,0.382004619474598,0.944359245013027
"s__Coprococcus_catus",0.528653934492715,-1.10404119425249,1.74887458139151,0.944359245013027
"s__Coprococcus_comes",0.0776116118452161,-2.07350220301657,1.16826434629791,0.724375043888684
"s__Coprococcus_eutactus",0.176019131960384,-6.11245162297705,4.49955846648035,0.827903152938941
"s__Coprococcus_sp_ART55_1",0.988363801183689,0.00397220000884442,0.271982729925117,0.994411100913217
"s__Coriobacteriaceae_bacterium_phI",0.0824032770572971,0.879161183920423,0.503340443702698,0.728618449769785
"s__Desulfovibrio_desulfuricans",0.631673007423505,0.443220686406389,0.92300478293035,0.947533639903957
"s__Desulfovibrio_piger",0.850496073164499,-0.22742313492622,1.20484730186765,0.994411100913217
"s__Dialister_invisus",0.419312569371326,-0.559443613953091,0.691121822343326,0.944359245013027
"s__Dialister_succinatiphilus",0.529376622248025,0.644712136780063,1.02306182572326,0.944359245013027
"s__Dorea_formicigenerans",0.871406956229208,-0.320469948933387,1.97695865582941,0.994411100913217
"s__Dorea_longicatena",0.697541369121327,0.231724896285924,0.59529059947072,0.968594624256078
"s__Enterobacter_aerogenes",0.0123430005482464,3.52264209067508,1.39363802990081,0.570093767803741
"s__Enterobacter_cloacae",0.654249418028922,-0.0912165306866989,0.203329472309434,0.947533639903957
"s__Enterobacter_hormaechei",0.533097848284238,-1.33877680101106,2.14379886900913,0.944359245013027
"s__Escherichia_coli",0.13314261668297,-0.0212577542462076,0.0140906219836205,0.827903152938941
"s__Eubacterium_biforme",0.00310407613073554,1.11736812019823,0.372733165367351,0.260742394981785
"s__Eubacterium_cylindroides",0.465488993430178,-0.62810159841141,0.858772065814447,0.944359245013027
"s__Eubacterium_eligens",0.390821974602318,-0.161885871621199,0.188195184043698,0.944359245013027
"s__Eubacterium_hallii",0.128273698674176,1.04865741402178,0.686304646721418,0.827903152938941
"s__Eubacterium_limosum",0.001314799553768,-21.7709582023177,6.67006469070444,0.220886325033024
"s__Eubacterium_rectale",0.871081782840346,-0.0111402020859771,0.0685483166738406,0.994411100913217
"s__Eubacterium_siraeum",0.88876243238092,-0.0155603813543677,0.111091179908541,0.994411100913217
"s__Eubacterium_ventriosum",0.240366320138449,1.8155221832699,1.54123850481506,0.939105622866499
"s__Faecalibacterium_prausnitzii",0.472027306714819,-0.040506790134954,0.056204566578911,0.944359245013027
"s__Flavonifractor_plautii",0.591298904168652,0.334799524412681,0.622400111782691,0.944359245013027
"s__Fusobacterium_mortiferum",0.508417430201595,0.999508191155389,1.50840383239296,0.944359245013027
"s__Fusobacterium_ulcerans",0.422703193485296,-0.858274935520404,1.06807264514709,0.944359245013027
"s__Fusobacterium_varium",0.0731542920572422,2.88326155903569,1.59967235179303,0.724375043888684
"s__Haemophilus_parainfluenzae",0.120181274034253,-0.269877470606369,0.172841120875595,0.807618161510179
"s__Klebsiella_oxytoca",0.177721648793575,-1.02579168600339,0.758106592168246,0.827903152938941
"s__Klebsiella_phage_KP36",0.378235763369081,0.011535762425547,0.0130593900441677,0.944359245013027
"s__Klebsiella_pneumoniae",0.288754001515574,-0.0568971306516552,0.0534747503120407,0.944359245013027
"s__Lachnospiraceae_bacterium_1_1_57FAA",0.156039892531621,-1.78137106536741,1.25054408946758,0.827903152938941
"s__Lachnospiraceae_bacterium_1_4_56FAA",0.573440274017487,3.30704997667127,5.86332042418918,0.944359245013027
"s__Lachnospiraceae_bacterium_2_1_46FAA",0.68848897946493,1.7757848976754,4.42228695510063,0.968594624256078
"s__Lachnospiraceae_bacterium_2_1_58FAA",0.720680524000058,2.88730815537654,8.06262685792487,0.968594624256078
"s__Lachnospiraceae_bacterium_3_1_46FAA",0.510333131585671,-0.72397472287615,1.09754344283086,0.944359245013027
"s__Lachnospiraceae_bacterium_3_1_57FAA_CT1",0.187263808402856,-0.727927896601229,0.549897080992199,0.827903152938941
"s__Lachnospiraceae_bacterium_5_1_63FAA",0.650667294449711,-0.564840639139318,1.24525537761332,0.947533639903957
"s__Lachnospiraceae_bacterium_7_1_58FAA",0.359767615255096,2.77770021271708,3.02531429211098,0.944359245013027
"s__Lachnospiraceae_bacterium_8_1_57FAA",0.920888022706704,0.121360974317584,1.22026528020667,0.994411100913217
"s__Lactobacillus_crispatus",0.329888151518527,-0.27104143565022,0.277426618026563,0.944359245013027
"s__Lactobacillus_delbrueckii",0.970524316656621,0.0298830130193893,0.807602650278923,0.994411100913217
"s__Lactobacillus_fermentum",0.871815684139382,-0.0773227203908691,0.478533326517279,0.994411100913217
"s__Lactobacillus_gasseri",0.588362949289615,-0.438684964227906,0.809108497629224,0.944359245013027
"s__Lactobacillus_mucosae",0.98487566492359,0.00789476292601318,0.415885187667033,0.994411100913217
"s__Lactobacillus_reuteri",0.628848113533865,-0.459975401238551,0.950012980725351,0.947533639903957
"s__Lactobacillus_ruminis",0.667244248428601,0.338890360407752,0.786943054073374,0.95809430543594
"s__Lactobacillus_salivarius",0.0146752265665136,-1.17685250196423,0.477601921957455,0.570093767803741
"s__Lactobacillus_vaginalis",0.0594077902421049,-2.95284598937926,1.55645474721158,0.724375043888684
"s__Megamonas_funiformis",0.394440906919459,-3.11172495872185,3.64525697365616,0.944359245013027
"s__Megamonas_hypermegale",0.602579143559151,-0.221556545090549,0.424750519463349,0.944359245013027
"s__Megamonas_rupellensis",0.444811367198528,-0.55062167197497,0.719035587562942,0.944359245013027
"s__Megasphaera_elsdenii",0.0941924263470767,-1.283761774115,0.762977327629029,0.775281598839009
"s__Megasphaera_micronuciformis",0.300037785768003,0.570146185614532,0.54856227264307,0.944359245013027
"s__Methanobrevibacter_smithii",0.991498663371548,0.00301088134410756,0.282185711253251,0.994411100913217
"s__Mitsuokella_multacida",0.32917813493371,0.0482713681865004,0.0493358688559412,0.944359245013027
"s__Odoribacter_laneus",0.33390681717099,-0.0822177691124581,0.0848588667355084,0.944359245013027
"s__Odoribacter_splanchnicus",0.945742931396294,-0.00997418874707739,0.146359262707122,0.994411100913217
"s__Oscillibacter_sp_KLE_1745",0.573557419090912,-0.695082895847447,1.23274233260652,0.944359245013027
"s__Oxalobacter_formigenes",0.0701024094078059,-12.3882567177913,6.7989613820612,0.724375043888684
"s__Parabacteroides_distasonis",0.428067497893331,0.0331476424392693,0.0417319590395462,0.944359245013027
"s__Parabacteroides_goldsteinii",0.649740863758428,-0.0941218054021102,0.206913879280163,0.947533639903957
"s__Parabacteroides_johnsonii",0.822785377981762,-0.0561774132396592,0.25046680029356,0.994411100913217
"s__Parabacteroides_merdae",0.415470269668978,0.0467253015501118,0.057248067577696,0.944359245013027
"s__Paraprevotella_clara",0.332616288422665,-0.669450894114352,0.689108921208066,0.944359245013027
